QuestionText,AnswerText,Tags
What's a good skirt option for a autumn weekend?,casual white suede skirt,"skirt,casual,white,suede,casual,autumn,slimfit,darkwash,relaxed,everyday,light-wash,urban,distressed,tapered,classic,straightfit,indigo,highrise,faded,women"
Which boots would you choose for a party in summer?,boho red nylon boots,"boots,boho,red,nylon,party,summer,sporty,breathable,men,women"
Can you suggest a boots style for a office event in summer?,formal green silk boots,"boots,formal,green,silk,office,summer,semi-,self-print,grey,men,women"
Can you suggest a jewelry style for a office event in autumn?,preppy green linen jewelry,"jewelry,preppy,green,linen,office,autumn,slimfit,darkwash,relaxed,everyday,light-wash,urban,distressed,tapered,classic,straightfit,indigo,highrise,faded,women"
What's trending in jewelrys for summer fashion?,grunge pink nylon jewelry,"jewelry,grunge,pink,nylon,party,summer,ethnic,embroidered,women"
What's your go-to boots for a interview in spring?,boho purple wool boots,"boots,boho,purple,wool,interview,spring,joggers,men,women"
Describe a sneakers suitable for date during summer.,preppy white cotton sneakers,"sneakers,preppy,white,cotton,date,summer,round-neck,men,women"
What's your go-to jewelry for a wedding in summer?,casual pink silk jewelry,"jewelry,casual,pink,silk,wedding,summer,short-sleeve,women"
Which white jewelry fits best for a preppy look?,preppy white denim jewelry,"jewelry,preppy,white,denim,office,winter,slip-on,canvas,women"
What's the ideal jacket to wear during summer?,boho green suede jacket,"jacket,boho,green,suede,wedding,summer,sporty,active,men,women"
What's your go-to blazer for a office in autumn?,boho blue linen blazer,"blazer,boho,blue,linen,office,autumn,preppy,fitted,maroon,men,women"
What blazer do you wear for concert in autumn?,elegant purple leather blazer,"blazer,elegant,purple,leather,concert,autumn,traditional,men,women"
What's the ideal suit to wear during autumn?,vintage gray linen suit,"suit,vintage,gray,linen,party,autumn,business,trench,beige,men"
What's the ideal sneakers to wear during winter?,vintage purple wool sneakers,"sneakers,vintage,purple,wool,concert,winter,crew-neck,soft-touch,men,women"
What's the ideal jewelry to wear during winter?,casual black suede jewelry,"jewelry,casual,black,suede,wedding,winter,rugged,boots,durable,women"
Describe a skirt suitable for party during spring.,casual red denim skirt,"skirt,casual,red,denim,party,spring,classic,collar,navy,women"
Can you suggest a jewelry style for a indoor event in summer?,preppy purple suede jewelry,"jewelry,preppy,purple,suede,indoor,summer,sporty,fitted,navy,women"
What oxfords do you wear for concert in winter?,boho gray nylon oxfords,"oxfords,boho,gray,nylon,concert,winter,classic,plain,navy,men,women"
Describe a scarf suitable for outdoor during winter.,grunge pink denim scarf,"scarf,grunge,pink,denim,outdoor,winter,sporty,fitted,navy,men,women"
What's the ideal scarf to wear during spring?,athleisure pink silk scarf,"scarf,athleisure,pink,silk,concert,spring,festive,off-,men,women"
What scarf do you wear for casual in spring?,casual red denim scarf,"scarf,casual,red,denim,casual,spring,relaxed,drawstring,men,women"
What's a good sneakers option for a spring weekend?,boho gray suede sneakers,"sneakers,boho,gray,suede,date,spring,training,t-shirt,performance,men,women"
Describe a sneakers suitable for party during winter.,elegant white cotton sneakers,"sneakers,elegant,white,cotton,party,winter,distressed,cool,men,women"
What's the ideal scarf to wear during summer?,elegant black cotton scarf,"scarf,elegant,black,cotton,indoor,summer,crew-neck,soft-touch,men,women"
What's a good jewelry option for a summer weekend?,casual yellow wool jewelry,"jewelry,casual,yellow,wool,indoor,summer,training,t-shirt,performance,women"
Recommend a nylon pants for wedding wear.,athleisure purple nylon pants,"pants,athleisure,purple,nylon,wedding,winter,short-sleeve,everyday,relaxed-fit,oversized,print,men,women"
What's a good jacket option for a autumn weekend?,athleisure purple wool jacket,"jacket,athleisure,purple,wool,outdoor,autumn,relaxed,drawstring,men,women"
Can you suggest a scarf style for a wedding event in spring?,athleisure gray suede scarf,"scarf,athleisure,gray,suede,wedding,spring,relaxed,floral,men,women"
What's the ideal sneakers to wear during autumn?,boho brown denim sneakers,"sneakers,boho,brown,denim,wedding,autumn,weekend,logo,pastel,men,women"
What's trending in oxfordss for spring fashion?,vintage yellow suede oxfords,"oxfords,vintage,yellow,suede,party,spring,outdoor,parka,olive,men,women"
Can you suggest a jacket style for a indoor event in summer?,formal purple leather jacket,"jacket,formal,purple,leather,indoor,summer,pastel,logo,men,women"
Recommend a cotton suit for date wear.,elegant white cotton suit,"suit,elegant,white,cotton,date,summer,active,breathable,quick-dry,men"
What type of jacket suits a casual vibe?,casual red linen jacket,"jacket,casual,red,linen,outdoor,summer,joggers,men,women"
What's the ideal jewelry to wear during winter?,elegant purple suede jewelry,"jewelry,elegant,purple,suede,date,winter,leather,women"
What jacket do you wear for outdoor in autumn?,casual green leather jacket,"jacket,casual,green,leather,outdoor,autumn,swimwear gray,men,women"
What's your go-to blazer for a outdoor in spring?,casual gray wool blazer,"blazer,casual,gray,wool,outdoor,spring,sneakers,men,women"
What type of pants suits a vintage vibe?,vintage gray denim pants,"pants,vintage,gray,denim,concert,summer,round-neck,men,women"
What's the ideal scarf to wear during spring?,vintage white silk scarf,"scarf,vintage,white,silk,outdoor,spring,navy,men,women"
What scarf goes well with a boho outfit for autumn?,boho black cotton scarf,"scarf,boho,black,cotton,date,autumn,everyday,soft-touch,regular-fit,workwear,striped,executive,slim-fit,professional,men,women"
Which skirt would you choose for a party in winter?,vintage black silk skirt,"skirt,vintage,black,silk,party,winter,padded,women"
What type of jacket suits a formal vibe?,formal blue leather jacket,"jacket,formal,blue,leather,indoor,summer,relaxed,drawstring,men,women"
Can you suggest a oxfords style for a office event in autumn?,elegant pink silk oxfords,"oxfords,elegant,pink,silk,office,autumn,smart-,pique,men,women"
What jacket do you wear for date in summer?,grunge black linen jacket,"jacket,grunge,black,linen,date,summer,training,moisture-wicking,grey,men,women"
Recommend a linen skirt for interview wear.,grunge black linen skirt,"skirt,grunge,black,linen,interview,winter,training,moisture-wicking,grey,women"
What's the ideal oxfords to wear during spring?,athleisure purple leather oxfords,"oxfords,athleisure,purple,leather,wedding,spring,rugged,boots,durable,men,women"
How should I style a suit for a office in autumn?,elegant pink leather suit,"suit,elegant,pink,leather,office,autumn,skinny,stretch,rugged,bootcut,stone-wash,modern,cropped,skinny,daily,function,men"
Which jewelry would you choose for a indoor in spring?,preppy green linen jewelry,"jewelry,preppy,green,linen,indoor,spring,overcoat,gray,women"
What jacket goes well with a casual outfit for summer?,casual red wool jacket,"jacket,casual,red,wool,wedding,summer,gym,compression,men,women"
Describe a sneakers suitable for interview during spring.,elegant pink wool sneakers,"sneakers,elegant,pink,wool,interview,spring,lounge,soft,comfy,men,women"
What's trending in oxfordss for winter fashion?,vintage red denim oxfords,"oxfords,vintage,red,denim,interview,winter,smart-,pique,men,women"
How should I style a blazer for a party in winter?,boho brown linen blazer,"blazer,boho,brown,linen,party,winter,business,checked,gray,full-sleeve,workwear,button-up,navy,regular-fit,solid,men,women"
Describe a jacket suitable for outdoor during spring.,elegant pink nylon jacket,"jacket,elegant,pink,nylon,outdoor,spring,festive,off-,men,women"
Describe an outfit with a black suit for interview.,grunge black nylon suit,"suit,grunge,black,nylon,interview,winter,navy,men"
What's the ideal jewelry to wear during spring?,elegant brown cotton jewelry,"jewelry,elegant,brown,cotton,date,spring,sporty,mesh,quick-dry,women"
Which black suit fits best for a casual look?,casual black nylon suit,"suit,casual,black,nylon,interview,winter,laid-back,slogan,bold,men"
Describe an outfit with a green blazer for interview.,boho green linen blazer,"blazer,boho,green,linen,interview,autumn,high-top,trendy,men,women"
Describe an outfit with a green jewelry for concert.,boho green nylon jewelry,"jewelry,boho,green,nylon,concert,winter,high-top,trendy,women"
What's the ideal pants to wear during summer?,boho gray linen pants,"pants,boho,gray,linen,indoor,summer,breathable,solid-color,men,women"
What jacket do you wear for party in summer?,elegant pink denim jacket,"jacket,elegant,pink,denim,party,summer,relaxed,drawstring,men,women"
What's trending in blazers for spring fashion?,grunge purple silk blazer,"blazer,grunge,purple,silk,concert,spring,sporty,active,men,women"
What type of jacket suits a preppy vibe?,preppy red suede jacket,"jacket,preppy,red,suede,casual,autumn,breathable,solid-color,men,women"
Which sneakers would you choose for a interview in summer?,athleisure purple suede sneakers,"sneakers,athleisure,purple,suede,interview,summer,breathable,solid-color,men,women"
Which purple suit fits best for a elegant look?,elegant purple suede suit,"suit,elegant,purple,suede,indoor,winter,crew-neck,soft-touch,men"
Recommend a denim oxfords for indoor wear.,grunge red denim oxfords,"oxfords,grunge,red,denim,indoor,spring,workout,sleeveless,mesh,men,women"
How should I style a pants for a party in summer?,elegant yellow cotton pants,"pants,elegant,yellow,cotton,party,summer,active,breathable,quick-dry,men,women"
Describe a oxfords suitable for casual during spring.,grunge blue denim oxfords,"oxfords,grunge,blue,denim,casual,spring,printed,fun,men,women"
Describe a sneakers suitable for concert during autumn.,boho purple wool sneakers,"sneakers,boho,purple,wool,concert,autumn,high-top,trendy,men,women"
What pants do you wear for date in spring?,elegant green suede pants,"pants,elegant,green,suede,date,spring,sporty,breathable,men,women"
Can you suggest a skirt style for a interview event in summer?,boho pink suede skirt,"skirt,boho,pink,suede,interview,summer,relaxed,floral,women"
What's the ideal pants to wear during autumn?,grunge gray denim pants,"pants,grunge,gray,denim,date,autumn,preppy,fitted,maroon,men,women"
Describe an outfit with a white jacket for wedding.,preppy white cotton jacket,"jacket,preppy,white,cotton,wedding,winter,gymwear,relaxed,bold,men,women"
Describe a jewelry suitable for interview during summer.,boho green leather jewelry,"jewelry,boho,green,leather,interview,summer,sneakers,women"
Which green skirt fits best for a vintage look?,vintage green leather skirt,"skirt,vintage,green,leather,party,autumn,plain,olive,women"
Recommend a cotton scarf for party wear.,formal purple cotton scarf,"scarf,formal,purple,cotton,party,winter,bright,red,neutral,weekend,plaid,everyday,short-sleeve,men,women"
Describe a blazer suitable for party during winter.,formal red denim blazer,"blazer,formal,red,denim,party,winter,pastel,logo,men,women"
What's the ideal suit to wear during spring?,preppy blue denim suit,"suit,preppy,blue,denim,date,spring,semi-,self-print,grey,men"
What's trending in oxfordss for summer fashion?,grunge brown nylon oxfords,"oxfords,grunge,brown,nylon,date,summer,overcoat,gray,men,women"
What's your go-to skirt for a outdoor in winter?,grunge brown wool skirt,"skirt,grunge,brown,wool,outdoor,winter,gymwear,relaxed,bold,women"
Describe a scarf suitable for wedding during spring.,casual gray linen scarf,"scarf,casual,gray,linen,wedding,spring,corporate,pastel,collared,gray,ripped,men,women"
What's trending in jackets for spring fashion?,formal green leather jacket,"jacket,formal,green,leather,wedding,spring,beige,men,women"
Describe a blazer suitable for casual during summer.,formal gray leather blazer,"blazer,formal,gray,leather,casual,summer,pastel,logo,men,women"
What sneakers do you wear for outdoor in winter?,boho purple denim sneakers,"sneakers,boho,purple,denim,outdoor,winter,fitness,leggings,stretch,men,women"
What jacket goes well with a boho outfit for winter?,boho purple wool jacket,"jacket,boho,purple,wool,concert,winter,urban,men,women"
Can you suggest a boots style for a outdoor event in summer?,elegant pink suede boots,"boots,elegant,pink,suede,outdoor,summer,ethnic,embroidered,men,women"
Describe an outfit with a white skirt for outdoor.,preppy white linen skirt,"skirt,preppy,white,linen,outdoor,autumn,smart-,pique,women"
Recommend a nylon suit for date wear.,preppy black nylon suit,"suit,preppy,black,nylon,date,summer,sporty,active,men"
